concept_id,concept_code,concept_name,body_system,progressive,icd
35206100,C11.9,"Malignant neoplasm of nasopharynx, unspecified",malignancy,n/a,10
35206101,C12,Malignant neoplasm of pyriform sinus,malignancy,n/a,10
35206102,C13.0,Malignant neoplasm of postcricoid region,malignancy,n/a,10
35206103,C13.1,"Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect",malignancy,n/a,10
35206104,C13.2,Malignant neoplasm of posterior wall of hypopharynx,malignancy,n/a,10
35206105,C13.8,Malignant neoplasm of overlapping sites of hypopharynx,malignancy,n/a,10
35206106,C13.9,"Malignant neoplasm of hypopharynx, unspecified",malignancy,n/a,10
35206107,C14.0,"Malignant neoplasm of pharynx, unspecified",malignancy,n/a,10
35206108,C14.2,Malignant neoplasm of Waldeyer's ring,malignancy,n/a,10
35206109,C14.8,"Malignant neoplasm of overlapping sites of lip, oral cavity and pharynx",malignancy,n/a,10
35206110,C15.3,Malignant neoplasm of upper third of esophagus,malignancy,n/a,10
35206111,C15.4,Malignant neoplasm of middle third of esophagus,malignancy,n/a,10
35206112,C15.5,Malignant neoplasm of lower third of esophagus,malignancy,n/a,10
35206113,C15.8,Malignant neoplasm of overlapping sites of esophagus,malignancy,n/a,10
35206114,C15.9,"Malignant neoplasm of esophagus, unspecified",malignancy,n/a,10
35206115,C16.0,Malignant neoplasm of cardia,malignancy,n/a,10
35206116,C16.1,Malignant neoplasm of fundus of stomach,malignancy,n/a,10
35206137,C18.7,Malignant neoplasm of sigmoid colon,malignancy,n/a,10
35206085,C09.1,Malignant neoplasm of tonsillar pillar (anterior) (posterior),malignancy,n/a,10
35206086,C09.8,Malignant neoplasm of overlapping sites of tonsil,malignancy,n/a,10
35206087,C09.9,"Malignant neoplasm of tonsil, unspecified",malignancy,n/a,10
35206117,C16.2,Malignant neoplasm of body of stomach,malignancy,n/a,10
35206118,C16.3,Malignant neoplasm of pyloric antrum,malignancy,n/a,10
35206119,C16.4,Malignant neoplasm of pylorus,malignancy,n/a,10
35206120,C16.5,"Malignant neoplasm of lesser curvature of stomach, unspecified",malignancy,n/a,10
35206121,C16.6,"Malignant neoplasm of greater curvature of stomach, unspecified",malignancy,n/a,10
35206122,C16.8,Malignant neoplasm of overlapping sites of stomach,malignancy,n/a,10
35206123,C16.9,"Malignant neoplasm of stomach, unspecified",malignancy,n/a,10
35206124,C17.0,Malignant neoplasm of duodenum,malignancy,n/a,10
35206125,C17.1,Malignant neoplasm of jejunum,malignancy,n/a,10
35206126,C17.2,Malignant neoplasm of ileum,malignancy,n/a,10
35206127,C17.3,"Meckel's diverticulum, malignant",malignancy,n/a,10
35206128,C17.8,Malignant neoplasm of overlapping sites of small intestine,malignancy,n/a,10
35206129,C17.9,"Malignant neoplasm of small intestine, unspecified",malignancy,n/a,10
35206130,C18.0,Malignant neoplasm of cecum,malignancy,n/a,10
35206131,C18.1,Malignant neoplasm of appendix,malignancy,n/a,10
35206132,C18.2,Malignant neoplasm of ascending colon,malignancy,n/a,10
35206133,C18.3,Malignant neoplasm of hepatic flexure,malignancy,n/a,10
35206134,C18.4,Malignant neoplasm of transverse colon,malignancy,n/a,10
35206135,C18.5,Malignant neoplasm of splenic flexure,malignancy,n/a,10
35206136,C18.6,Malignant neoplasm of descending colon,malignancy,n/a,10
35206138,C18.8,Malignant neoplasm of overlapping sites of colon,malignancy,n/a,10
35206139,C18.9,"Malignant neoplasm of colon, unspecified",malignancy,n/a,10
35206140,C19,Malignant neoplasm of rectosigmoid junction,malignancy,n/a,10
35206141,C20,Malignant neoplasm of rectum,malignancy,n/a,10
35206142,C21.0,"Malignant neoplasm of anus, unspecified",malignancy,n/a,10
35206143,C21.1,Malignant neoplasm of anal canal,malignancy,n/a,10
35206144,C21.2,Malignant neoplasm of cloacogenic zone,malignancy,n/a,10
35206145,C21.8,"Malignant neoplasm of overlapping sites of rectum, anus and anal canal",malignancy,n/a,10
35206146,C22.0,Liver cell carcinoma,malignancy,n/a,10
35206147,C22.1,Intrahepatic bile duct carcinoma,malignancy,n/a,10
35206148,C22.2,Hepatoblastoma,malignancy,n/a,10
35206149,C22.3,Angiosarcoma of liver,malignancy,n/a,10
35206150,C22.4,Other sarcomas of liver,malignancy,n/a,10
35206151,C22.7,Other specified carcinomas of liver,malignancy,n/a,10
35206152,C22.9,"Malignant neoplasm of liver, not specified as primary or secondary",malignancy,n/a,10
35206153,C23,Malignant neoplasm of gallbladder,malignancy,n/a,10
35206154,C24.0,Malignant neoplasm of extrahepatic bile duct,malignancy,n/a,10
35206155,C24.1,Malignant neoplasm of ampulla of Vater,malignancy,n/a,10
35206156,C24.8,Malignant neoplasm of overlapping sites of biliary tract,malignancy,n/a,10
35206157,C24.9,"Malignant neoplasm of biliary tract, unspecified",malignancy,n/a,10
35206158,C25.0,Malignant neoplasm of head of pancreas,malignancy,n/a,10
35206159,C25.1,Malignant neoplasm of body of pancreas,malignancy,n/a,10
35206160,C25.2,Malignant neoplasm of tail of pancreas,malignancy,n/a,10
35206161,C25.3,Malignant neoplasm of pancreatic duct,malignancy,n/a,10
35206162,C25.4,Malignant neoplasm of endocrine pancreas,malignancy,n/a,10
35206163,C25.7,Malignant neoplasm of other parts of pancreas,malignancy,n/a,10
35206164,C25.8,Malignant neoplasm of overlapping sites of pancreas,malignancy,n/a,10
35206165,C25.9,"Malignant neoplasm of pancreas, unspecified",malignancy,n/a,10
35206166,C26.0,"Malignant neoplasm of intestinal tract, part unspecified",malignancy,n/a,10
35206167,C26.1,Malignant neoplasm of spleen,malignancy,n/a,10
35206168,C26.9,Malignant neoplasm of ill-defined sites within the digestive system,malignancy,n/a,10
35206169,C30.0,Malignant neoplasm of nasal cavity,malignancy,n/a,10
35206170,C30.1,Malignant neoplasm of middle ear,malignancy,n/a,10
35206171,C31.0,Malignant neoplasm of maxillary sinus,malignancy,n/a,10
35206172,C31.1,Malignant neoplasm of ethmoidal sinus,malignancy,n/a,10
35206173,C31.2,Malignant neoplasm of frontal sinus,malignancy,n/a,10
35206174,C31.3,Malignant neoplasm of sphenoid sinus,malignancy,n/a,10
35206175,C31.8,Malignant neoplasm of overlapping sites of accessory sinuses,malignancy,n/a,10
35206176,C31.9,"Malignant neoplasm of accessory sinus, unspecified",malignancy,n/a,10
35206177,C32.0,Malignant neoplasm of glottis,malignancy,n/a,10
35206178,C32.1,Malignant neoplasm of supraglottis,malignancy,n/a,10
35206179,C32.2,Malignant neoplasm of subglottis,malignancy,n/a,10
35206180,C32.3,Malignant neoplasm of laryngeal cartilage,malignancy,n/a,10
35206181,C32.8,Malignant neoplasm of overlapping sites of larynx,malignancy,n/a,10
35206182,C32.9,"Malignant neoplasm of larynx, unspecified",malignancy,n/a,10
35206183,C33,Malignant neoplasm of trachea,malignancy,n/a,10
35206184,C34.2,"Malignant neoplasm of middle lobe, bronchus or lung",malignancy,n/a,10
35206185,C37,Malignant neoplasm of thymus,malignancy,n/a,10
35206186,C38.0,Malignant neoplasm of heart,malignancy,n/a,10
35206187,C38.1,Malignant neoplasm of anterior mediastinum,malignancy,n/a,10
35206188,C38.2,Malignant neoplasm of posterior mediastinum,malignancy,n/a,10
35206189,C38.3,"Malignant neoplasm of mediastinum, part unspecified",malignancy,n/a,10
35206190,C38.4,Malignant neoplasm of pleura,malignancy,n/a,10
35206191,C38.8,"Malignant neoplasm of overlapping sites of heart, mediastinum and pleura",malignancy,n/a,10
35206192,C39.0,"Malignant neoplasm of upper respiratory tract, part unspecified",malignancy,n/a,10
35206193,C39.9,"Malignant neoplasm of lower respiratory tract, part unspecified",malignancy,n/a,10
35206194,C41.0,Malignant neoplasm of bones of skull and face,malignancy,n/a,10
35206195,C41.1,Malignant neoplasm of mandible,malignancy,n/a,10
35206196,C41.2,Malignant neoplasm of vertebral column,malignancy,n/a,10
35206197,C41.3,"Malignant neoplasm of ribs, sternum and clavicle",malignancy,n/a,10
35206198,C41.4,"Malignant neoplasm of pelvic bones, sacrum and coccyx",malignancy,n/a,10
35206199,C41.9,"Malignant neoplasm of bone and articular cartilage, unspecified",malignancy,n/a,10
35206200,C43.0,Malignant melanoma of lip,malignancy,n/a,10
35206201,C43.4,Malignant melanoma of scalp and neck,malignancy,n/a,10
35206202,C43.8,Malignant melanoma of overlapping sites of skin,malignancy,n/a,10
35206203,C43.9,"Malignant melanoma of skin, unspecified",malignancy,n/a,10
35206213,C46.0,Kaposi's sarcoma of skin,malignancy,n/a,10
35206214,C46.1,Kaposi's sarcoma of soft tissue,malignancy,n/a,10
35206215,C46.2,Kaposi's sarcoma of palate,malignancy,n/a,10
35206216,C46.3,Kaposi's sarcoma of lymph nodes,malignancy,n/a,10
35206217,C46.7,Kaposi's sarcoma of other sites,malignancy,n/a,10
35206218,C46.9,"Kaposi's sarcoma, unspecified",malignancy,n/a,10
35206219,C47.0,"Malignant neoplasm of peripheral nerves of head, face and neck",malignancy,n/a,10
35206220,C47.3,Malignant neoplasm of peripheral nerves of thorax,malignancy,n/a,10
35206221,C47.4,Malignant neoplasm of peripheral nerves of abdomen,malignancy,n/a,10
35206222,C47.5,Malignant neoplasm of peripheral nerves of pelvis,malignancy,n/a,10
35206223,C47.6,"Malignant neoplasm of peripheral nerves of trunk, unspecified",malignancy,n/a,10
35206224,C47.8,Malignant neoplasm of overlapping sites of peripheral nerves and autonomic nervous system,malignancy,n/a,10
35206225,C47.9,"Malignant neoplasm of peripheral nerves and autonomic nervous system, unspecified",malignancy,n/a,10
35206226,C48.0,Malignant neoplasm of retroperitoneum,malignancy,n/a,10
35206227,C48.1,Malignant neoplasm of specified parts of peritoneum,malignancy,n/a,10
35206228,C48.2,"Malignant neoplasm of peritoneum, unspecified",malignancy,n/a,10
35206229,C48.8,Malignant neoplasm of overlapping sites of retroperitoneum and peritoneum,malignancy,n/a,10
35206230,C49.0,"Malignant neoplasm of connective and soft tissue of head, face and neck",malignancy,n/a,10
35206231,C49.3,Malignant neoplasm of connective and soft tissue of thorax,malignancy,n/a,10
35206232,C49.4,Malignant neoplasm of connective and soft tissue of abdomen,malignancy,n/a,10
35206233,C49.5,Malignant neoplasm of connective and soft tissue of pelvis,malignancy,n/a,10
35206234,C49.6,"Malignant neoplasm of connective and soft tissue of trunk, unspecified",malignancy,n/a,10
35206235,C49.8,Malignant neoplasm of overlapping sites of connective and soft tissue,malignancy,n/a,10
35206236,C49.9,"Malignant neoplasm of connective and soft tissue, unspecified",malignancy,n/a,10
35206237,C51.0,Malignant neoplasm of labium majus,malignancy,n/a,10
35206238,C51.1,Malignant neoplasm of labium minus,malignancy,n/a,10
35206239,C51.2,Malignant neoplasm of clitoris,malignancy,n/a,10
35206240,C51.8,Malignant neoplasm of overlapping sites of vulva,malignancy,n/a,10
35206241,C51.9,"Malignant neoplasm of vulva, unspecified",malignancy,n/a,10
35206242,C52,Malignant neoplasm of vagina,malignancy,n/a,10
35206243,C53.0,Malignant neoplasm of endocervix,malignancy,n/a,10
35206244,C53.1,Malignant neoplasm of exocervix,malignancy,n/a,10
35206245,C53.8,Malignant neoplasm of overlapping sites of cervix uteri,malignancy,n/a,10
35206246,C53.9,"Malignant neoplasm of cervix uteri, unspecified",malignancy,n/a,10
35206247,C54.0,Malignant neoplasm of isthmus uteri,malignancy,n/a,10
35206248,C54.1,Malignant neoplasm of endometrium,malignancy,n/a,10
35206249,C54.2,Malignant neoplasm of myometrium,malignancy,n/a,10
35206250,C54.3,Malignant neoplasm of fundus uteri,malignancy,n/a,10
35206251,C54.8,Malignant neoplasm of overlapping sites of corpus uteri,malignancy,n/a,10
35206252,C54.9,"Malignant neoplasm of corpus uteri, unspecified",malignancy,n/a,10
35206253,C55,"Malignant neoplasm of uterus, part unspecified",malignancy,n/a,10
35206255,C57.3,Malignant neoplasm of parametrium,malignancy,n/a,10
35206256,C57.4,"Malignant neoplasm of uterine adnexa, unspecified",malignancy,n/a,10
35206257,C57.7,Malignant neoplasm of other specified female genital organs,malignancy,n/a,10
35206258,C57.8,Malignant neoplasm of overlapping sites of female genital organs,malignancy,n/a,10
35206259,C57.9,"Malignant neoplasm of female genital organ, unspecified",malignancy,n/a,10
35206260,C58,Malignant neoplasm of placenta,malignancy,n/a,10
35206261,C60.0,Malignant neoplasm of prepuce,malignancy,n/a,10
35206262,C60.1,Malignant neoplasm of glans penis,malignancy,n/a,10
35206263,C60.2,Malignant neoplasm of body of penis,malignancy,n/a,10
35206264,C60.8,Malignant neoplasm of overlapping sites of penis,malignancy,n/a,10
35206265,C60.9,"Malignant neoplasm of penis, unspecified",malignancy,n/a,10
35206266,C61,Malignant neoplasm of prostate,malignancy,n/a,10
35206267,C63.2,Malignant neoplasm of scrotum,malignancy,n/a,10
35206268,C63.7,Malignant neoplasm of other specified male genital organs,malignancy,n/a,10
35206269,C63.8,Malignant neoplasm of overlapping sites of male genital organs,malignancy,n/a,10
35206270,C63.9,"Malignant neoplasm of male genital organ, unspecified",malignancy,n/a,10
35206274,C67.0,Malignant neoplasm of trigone of bladder,malignancy,n/a,10
35206275,C67.1,Malignant neoplasm of dome of bladder,malignancy,n/a,10
35206276,C67.2,Malignant neoplasm of lateral wall of bladder,malignancy,n/a,10
35206277,C67.3,Malignant neoplasm of anterior wall of bladder,malignancy,n/a,10
35206278,C67.4,Malignant neoplasm of posterior wall of bladder,malignancy,n/a,10
35206279,C67.5,Malignant neoplasm of bladder neck,malignancy,n/a,10
35206280,C67.6,Malignant neoplasm of ureteric orifice,malignancy,n/a,10
35206281,C67.7,Malignant neoplasm of urachus,malignancy,n/a,10
35206282,C67.8,Malignant neoplasm of overlapping sites of bladder,malignancy,n/a,10
35206283,C67.9,"Malignant neoplasm of bladder, unspecified",malignancy,n/a,10
35206284,C68.0,Malignant neoplasm of urethra,malignancy,n/a,10
35206285,C68.1,Malignant neoplasm of paraurethral glands,malignancy,n/a,10
35206286,C68.8,Malignant neoplasm of overlapping sites of urinary organs,malignancy,n/a,10
35206287,C68.9,"Malignant neoplasm of urinary organ, unspecified",malignancy,n/a,10
35206288,C70.0,Malignant neoplasm of cerebral meninges,malignancy,n/a,10
35206289,C70.1,Malignant neoplasm of spinal meninges,malignancy,n/a,10
35206290,C70.9,"Malignant neoplasm of meninges, unspecified",malignancy,n/a,10
35206291,C71.0,"Malignant neoplasm of cerebrum, except lobes and ventricles",malignancy,n/a,10
35206292,C71.1,Malignant neoplasm of frontal lobe,malignancy,n/a,10
35206293,C71.2,Malignant neoplasm of temporal lobe,malignancy,n/a,10
35206294,C71.3,Malignant neoplasm of parietal lobe,malignancy,n/a,10
35206295,C71.4,Malignant neoplasm of occipital lobe,malignancy,n/a,10
35206296,C71.5,Malignant neoplasm of cerebral ventricle,malignancy,n/a,10
35206297,C71.6,Malignant neoplasm of cerebellum,malignancy,n/a,10
35206298,C71.7,Malignant neoplasm of brain stem,malignancy,n/a,10
35206299,C71.8,Malignant neoplasm of overlapping sites of brain,malignancy,n/a,10
35206300,C71.9,"Malignant neoplasm of brain, unspecified",malignancy,n/a,10
35206301,C72.0,Malignant neoplasm of spinal cord,malignancy,n/a,10
35206302,C72.1,Malignant neoplasm of cauda equina,malignancy,n/a,10
35206303,C72.9,"Malignant neoplasm of central nervous system, unspecified",malignancy,n/a,10
35206304,C73,Malignant neoplasm of thyroid gland,malignancy,n/a,10
35206305,C75.0,Malignant neoplasm of parathyroid gland,malignancy,n/a,10
35206306,C75.1,Malignant neoplasm of pituitary gland,malignancy,n/a,10
35206307,C75.2,Malignant neoplasm of craniopharyngeal duct,malignancy,n/a,10
35206308,C75.3,Malignant neoplasm of pineal gland,malignancy,n/a,10
35206309,C75.4,Malignant neoplasm of carotid body,malignancy,n/a,10
35206310,C75.5,Malignant neoplasm of aortic body and other paraganglia,malignancy,n/a,10
35206311,C75.8,"Malignant neoplasm with pluriglandular involvement, unspecified",malignancy,n/a,10
35206312,C75.9,"Malignant neoplasm of endocrine gland, unspecified",malignancy,n/a,10
35206313,C76.0,"Malignant neoplasm of head, face and neck",malignancy,n/a,10
35206314,C76.1,Malignant neoplasm of thorax,malignancy,n/a,10
35206315,C76.2,Malignant neoplasm of abdomen,malignancy,n/a,10
35206316,C76.3,Malignant neoplasm of pelvis,malignancy,n/a,10
35206318,C76.8,Malignant neoplasm of other specified ill-defined sites,malignancy,n/a,10
35206319,C77.0,"Secondary and unspecified malignant neoplasm of lymph nodes of head, face and neck",malignancy,n/a,10
35206320,C77.1,Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes,malignancy,n/a,10
35206321,C77.2,Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes,malignancy,n/a,10
35206322,C77.3,Secondary and unspecified malignant neoplasm of axilla and upper limb lymph nodes,malignancy,n/a,10
35206323,C77.4,Secondary and unspecified malignant neoplasm of inguinal and lower limb lymph nodes,malignancy,n/a,10
35206324,C77.5,Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes,malignancy,n/a,10
35206325,C77.8,Secondary and unspecified malignant neoplasm of lymph nodes of multiple regions,malignancy,n/a,10
35206326,C77.9,"Secondary and unspecified malignant neoplasm of lymph node, unspecified",malignancy,n/a,10
35206327,C78.1,Secondary malignant neoplasm of mediastinum,malignancy,n/a,10
35206328,C78.2,Secondary malignant neoplasm of pleura,malignancy,n/a,10
35206329,C78.4,Secondary malignant neoplasm of small intestine,malignancy,n/a,10
35206330,C78.5,Secondary malignant neoplasm of large intestine and rectum,malignancy,n/a,10
35206331,C78.6,Secondary malignant neoplasm of retroperitoneum and peritoneum,malignancy,n/a,10
35206332,C78.7,Secondary malignant neoplasm of liver and intrahepatic bile duct,malignancy,n/a,10
35206333,C79.2,Secondary malignant neoplasm of skin,malignancy,n/a,10
35206334,C80.0,"Disseminated malignant neoplasm, unspecified",malignancy,n/a,10
920115,C79.9,Secondary malignant neoplasm of unspecified site,malignancy,n/a,10
920116,C86.0,"Extranodal NK/T-cell lymphoma, nasal type",malignancy,n/a,10
920117,C86.1,Hepatosplenic T-cell lymphoma,malignancy,n/a,10
920118,C86.2,Enteropathy-type (intestinal) T-cell lymphoma,malignancy,n/a,10
920119,C86.3,Subcutaneous panniculitis-like T-cell lymphoma,malignancy,n/a,10
920120,C86.4,Blastic NK-cell lymphoma,malignancy,n/a,10
920121,C86.5,Angioimmunoblastic T-cell lymphoma,malignancy,n/a,10
920122,C86.6,Primary cutaneous CD30-positive T-cell proliferations,malignancy,n/a,10
920123,C88.4,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],malignancy,n/a,10
920125,C96.4,Sarcoma of dendritic cells (accessory cells),malignancy,n/a,10
920126,C96.5,Multifocal and unisystemic Langerhans-cell histiocytosis,malignancy,n/a,10
920127,C96.6,Unifocal Langerhans-cell histiocytosis,malignancy,n/a,10
1567467,C06.8,Malignant neoplasm of overlapping sites of other and unspecified parts of mouth,malignancy,n/a,10
45547489,C43.12,"Malignant melanoma of left eyelid, including canthus",malignancy,n/a,10
45542674,D03.12,"Melanoma in situ of left eyelid, including canthus",malignancy,n/a,10
45561800,C44.192,"Other specified malignant neoplasm of skin of right eyelid, including canthus",malignancy,n/a,10
45585995,C44.102,"Unspecified malignant neoplasm of skin of right eyelid, including canthus",malignancy,n/a,10
45585996,C44.199,"Other specified malignant neoplasm of skin of left eyelid, including canthus",malignancy,n/a,10
45586008,C4A.12,"Merkel cell carcinoma of left eyelid, including canthus",malignancy,n/a,10
45590891,C44.122,"Squamous cell carcinoma of skin of right eyelid, including canthus",malignancy,n/a,10
45600489,C44.109,"Unspecified malignant neoplasm of skin of left eyelid, including canthus",malignancy,n/a,10
45600490,C44.112,"Basal cell carcinoma of skin of right eyelid, including canthus",malignancy,n/a,10
45600491,C44.129,"Squamous cell carcinoma of skin of left eyelid, including canthus",malignancy,n/a,10
45605270,C43.11,"Malignant melanoma of right eyelid, including canthus",malignancy,n/a,10
45571503,C44.119,"Basal cell carcinoma of skin of left eyelid, including canthus",malignancy,n/a,10
45571516,C4A.11,"Merkel cell carcinoma of right eyelid, including canthus",malignancy,n/a,10
